age,education,default,housing,loan,contact,month,day_of_week,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,campaign,pdays,previous,poutcome
9,6,1,2,2,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,3,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,0,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
7,2,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,0,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,6,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,0,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,5,0,0,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,2,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
3,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,1,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,7,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,3,1,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
5,6,0,0,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,3,1,1,1,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,3,0,1,1,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,3,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,6,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,5,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,2,1,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,1,1,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,3,1,2,2,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,1,1,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
3,6,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,0,1,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,6,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,0,1,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,3,0,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
6,3,1,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,2,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
3,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,0,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,3,0,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,5,0,2,2,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,2,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,3,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,5,1,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,2,1,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
6,3,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
5,6,0,2,2,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
8,5,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,5,1,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,5,1,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,0,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,6,0,0,2,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,6,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,5,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,3,1,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,3,1,0,2,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,3,1,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
5,3,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,0,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,5,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
3,6,0,2,2,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,3,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
5,3,0,2,2,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,2,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,1,1,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,3,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,6,0,2,2,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,6,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,1,1,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,5,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,9,999,0,nonexistent
4,6,0,0,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,6,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,6,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,3,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,3,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,3,1,2,2,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,3,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,5,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,5,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,3,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,3,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,3,1,0,2,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,2,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,0,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,7,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,3,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
6,6,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,3,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
9,7,1,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,5,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,5,999,0,nonexistent
7,6,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
6,6,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
5,6,0,2,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,0,1,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
6,5,1,1,1,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,6,1,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
8,0,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
8,0,1,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,0,1,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,5,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,3,1,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,2,0,0,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,5,1,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,2,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,0,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,6,1,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,6,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
7,3,1,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
8,3,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,1,1,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
3,6,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,2,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,6,1,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,0,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
8,5,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,6,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,2,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,2,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,0,1,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,5,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,0,1,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,3,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
6,0,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,2,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,0,1,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,6,999,0,nonexistent
6,0,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,0,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
9,0,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,3,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,1,1,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
9,5,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
8,6,1,0,2,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
9,0,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,5,0,2,0,telephone,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
6,5,0,0,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
9,0,1,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
9,0,1,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,0,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,6,0,0,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
8,3,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
5,0,1,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
7,6,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,5,0,2,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
7,7,0,2,2,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
8,5,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
7,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,7,999,0,nonexistent
6,6,1,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
6,3,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,7,1,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
7,6,0,1,1,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,5,999,0,nonexistent
5,5,0,0,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
3,6,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,6,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,1,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,1,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,3,0,2,2,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
5,5,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
7,0,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
6,3,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,5,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
5,6,0,2,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,7,999,0,nonexistent
5,6,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
4,6,1,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
5,6,1,0,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,1,999,0,nonexistent
6,6,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,5,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,5,999,0,nonexistent
7,3,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,5,999,0,nonexistent
6,5,1,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
9,5,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
3,6,0,2,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
6,6,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
9,1,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
6,6,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
9,3,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,3,1,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,3,0,0,0,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
8,5,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
8,3,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
6,5,0,2,0,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,3,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
6,2,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,0,1,1,1,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
6,6,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
5,6,0,0,0,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,5,1,0,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
3,6,0,2,2,cellular,aug,wed,4,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
6,3,0,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,6,999,0,nonexistent
4,6,1,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,9,999,0,nonexistent
7,6,0,1,1,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
8,6,0,0,0,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,6,999,0,nonexistent
4,6,0,0,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,5,999,0,nonexistent
3,6,0,0,2,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,1,1,0,0,telephone,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
3,6,0,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
5,3,0,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,6,0,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
7,6,0,2,0,cellular,aug,wed,3,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
4,6,0,2,2,cellular,aug,wed,2,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
8,0,1,2,2,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,4,999,0,nonexistent
6,5,0,2,2,cellular,aug,wed,1,1.4,93.444,-36.1,4.967,5228.1,2,999,0,nonexistent
6,6,0,0,2,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,7,999,0,nonexistent
7,3,0,2,2,cellular,aug,wed,5,1.4,93.444,-36.1,4.967,5228.1,3,999,0,nonexistent
4,5,0,2,2,cellular,aug,thu,2,1.4,93.444,-36.1,4.968,5228.1,3,999,0,nonexistent
6,5,0,2,0,cellular,aug,thu,2,1.4,93.444,-36.1,4.968,5228.1,2,999,0,nonexistent
6,5,0,0,0,cellular,aug,thu,2,1.4,93.444,-36.1,4.968,5228.1,3,999,0,nonexistent
6,3,0,0,0,cellular,aug,thu,3,1.4,93.444,-36.1,4.968,5228.1,2,999,0,nonexistent
6,6,0,2,2,cellular,aug,thu,3,1.4,93.444,-36.1,4.968,5228.1,7,999,0,nonexistent
7,3,0,0,0,cellular,aug,thu,2,1.4,93.444,-36.1,4.968,5228.1,3,999,0,nonexistent
6,7,1,2,2,cellular,aug,thu,1,1.4,93.444,-36.1,4.968,5228.1,1,999,0,nonexistent
5,3,1,0,0,cellular,aug,thu,1,1.4,93.444,-36.1,4.968,5228.1,1,999,0,nonexistent
3,6,0,2,2,cellular,aug,thu,5,1.4,93.444,-36.1,4.968,5228.1,3,999,0,nonexistent
5,6,0,0,0,cellular,aug,thu,3,1.4,93.444,-36.1,4.968,5228.1,1,999,0,nonexistent
4,6,1,2,0,cellular,aug,thu,1,1.4,93.444,-36.1,4.968,5228.1,1,999,0,nonexistent
